Sample,Dimension,Sobol,Faure,Uniform
853,19,0.50292969,0.30758277,0.81939785
853,20,0.87011719,0.60946956,0.04447459
853,21,0.02636719,0.91135635,0.55241047
853,22,0.04589844,0.21324315,0.78644340
853,23,0.15722656,0.51512994,0.87497020
853,24,0.86425781,0.81701673,0.91271408
853,25,0.58691406,0.11890352,0.98936464
853,26,0.80957031,0.42079032,0.48684317
853,27,0.58300781,0.72267711,0.61064206
853,28,0.45996094,0.02456390,0.80454180
853,29,0.33691406,0.32645069,0.61289843
853,30,0.24316406,0.62833749,0.70641053
853,31,0.08105469,0.93022428,0.75442702
853,32,0.57910156,0.23211107,0.79563529
853,33,0.02636719,0.53399786,0.23213895
853,34,0.41699219,0.83588466,0.76677520
853,35,0.15722656,0.13777145,0.16712487
853,36,0.37597656,0.43965824,0.20536788
853,37,0.51660156,0.74154503,0.75958075
853,38,0.42089844,0.04343183,0.49955901
853,39,0.97558594,0.34531862,0.34490479
853,40,0.81933594,0.64720541,0.96041419
853,41,0.15136719,0.94909220,0.13507035
853,42,0.46191406,0.25097900,0.34353294
853,43,0.12792969,0.55286579,0.31487772
853,44,0.81542969,0.85475258,0.97048709
853,45,0.84472656,0.15663937,0.35863687
853,46,0.26855469,0.45852617,0.58316171
853,47,0.18066406,0.76041296,0.96522766
853,48,0.21191406,0.06229975,0.46161142
853,49,0.95605469,0.36418654,0.69795971
853,50,0.06933594,0.66607334,0.65775747
854,1,0.00878906,0.89248843,0.53085632
854,2,0.41699219,0.19437522,0.81583917
854,3,0.07324219,0.49626201,0.96887314
854,4,0.52832031,0.79814881,0.39420815
854,5,0.33496094,0.10003560,0.90313975
854,6,0.14941406,0.40192239,0.03295418
854,7,0.11621094,0.70380918,0.51200085
854,8,0.54785156,0.00569598,0.70880629
854,9,0.19628906,0.30758277,0.90567963
854,10,0.32714844,0.60946956,0.95616679
854,11,0.20214844,0.91135635,0.40430466
854,12,0.62207031,0.21324315,0.62498665
854,13,0.76269531,0.51512994,0.23042067
854,14,0.90722656,0.81701673,0.18841448
854,15,0.77636719,0.11890352,0.23267818
854,16,0.19042969,0.42079032,0.24824253
854,17,0.64941406,0.72267711,0.66231552
854,18,0.83691406,0.02456390,0.90975072
854,19,0.23339844,0.32645069,0.50107032
854,20,0.62402344,0.62833749,0.01356209
854,21,0.34277344,0.93022428,0.65895084
854,22,0.47949219,0.23211107,0.54874667
854,23,0.62988281,0.53399786,0.68607597
854,24,0.89160156,0.83588466,0.15867765
854,25,0.01269531,0.13777145,0.02232287
854,26,0.10253906,0.43965824,0.28276444
854,27,0.03222656,0.74154503,0.05403959
854,28,0.75292969,0.04343183,0.30698165
854,29,0.62988281,0.34531862,0.53267773
854,30,0.23925781,0.64720541,0.21928275
854,31,0.51464844,0.94909220,0.19103547
854,32,0.74707031,0.25097900,0.79235206
854,33,0.97558594,0.55286579,0.63253377
854,34,0.77246094,0.85475258,0.33220917
854,35,0.63769531,0.15663937,0.55218574
854,36,0.74707031,0.45852617,0.34548499
854,37,0.70019531,0.76041296,0.58576036
854,38,0.62011719,0.06229975,0.45300682
854,39,0.59667969,0.36418654,0.30245538
854,40,0.15917969,0.66607334,0.90229528
854,41,0.18652344,0.96796013,0.63984350
854,42,0.35644531,0.26984692,0.68817303
854,43,0.43652344,0.57173371,0.82949264
854,44,0.11621094,0.87362051,0.06174970
854,45,0.27050781,0.17550730,0.99807126
854,46,0.99121094,0.47739409,0.03926192
854,47,0.41113281,0.77928088,0.83844439
854,48,0.17675781,0.08116768,0.56638923
854,49,0.08496094,0.38305447,0.55749875
854,50,0.62792969,0.68494126,0.88706056
855,1,0.50878906,0.91135635,0.19342959
855,2,0.91699219,0.21324315,0.32325147
855,3,0.57324219,0.51512994,0.68144588
855,4,0.02832031,0.81701673,0.24777182
855,5,0.83496094,0.11890352,0.93765378
855,6,0.64941406,0.42079032,0.74819105
855,7,0.61621094,0.72267711,0.21186654
855,8,0.04785156,0.02456390,0.60209137
855,9,0.69628906,0.32645069,0.25599562
855,10,0.82714844,0.62833749,0.56502735
855,11,0.70214844,0.93022428,0.14900855
855,12,0.12207031,0.23211107,0.14930120
855,13,0.26269531,0.53399786,0.73672165
855,14,0.40722656,0.83588466,0.17596132
855,15,0.27636719,0.13777145,0.40656151
855,16,0.69042969,0.43965824,0.28178778
855,17,0.14941406,0.74154503,0.06269564
855,18,0.33691406,0.04343183,0.20683893
855,19,0.73339844,0.34531862,0.87494999
855,20,0.12402344,0.64720541,0.97144475
855,21,0.84277344,0.94909220,0.55767191
855,22,0.97949219,0.25097900,0.01861102
855,23,0.12988281,0.55286579,0.33109429
855,24,0.39160156,0.85475258,0.62605634
855,25,0.51269531,0.15663937,0.34398297
855,26,0.60253906,0.45852617,0.51759883
855,27,0.53222656,0.76041296,0.29025122
855,28,0.25292969,0.06229975,0.32325124
855,29,0.12988281,0.36418654,0.45548017
855,30,0.73925781,0.66607334,0.88758871
855,31,0.01464844,0.96796013,0.33704169
855,32,0.24707031,0.26984692,0.67016258
855,33,0.47558594,0.57173371,0.54794630
855,34,0.27246094,0.87362051,0.99835435
855,35,0.13769531,0.17550730,0.77351725
855,36,0.24707031,0.47739409,0.16865596
855,37,0.20019531,0.77928088,0.67446129
855,38,0.12011719,0.08116768,0.08786784
855,39,0.09667969,0.38305447,0.29445690
855,40,0.65917969,0.68494126,0.13939727
855,41,0.68652344,0.98682805,0.52874101
855,42,0.85644531,0.28871485,0.26929096
855,43,0.93652344,0.59060164,0.84012616
855,44,0.61621094,0.89248843,0.41678699
855,45,0.77050781,0.19437522,0.06820623
855,46,0.49121094,0.49626201,0.86260329
855,47,0.91113281,0.79814881,0.07829727
855,48,0.67675781,0.10003560,0.28359177
855,49,0.58496094,0.40192239,0.55617006
855,50,0.12792969,0.70380918,0.91524331
856,1,0.75878906,0.93022428,0.63911513
856,2,0.16699219,0.23211107,0.46290769
856,3,0.32324219,0.53399786,0.21141301
856,4,0.77832031,0.83588466,0.64707001
856,5,0.58496094,0.13777145,0.74522013
856,6,0.89941406,0.43965824,0.26440771
856,7,0.36621094,0.74154503,0.64626338
856,8,0.29785156,0.04343183,0.15601382
856,9,0.94628906,0.34531862,0.92328926
856,10,0.57714844,0.64720541,0.86945695
856,11,0.95214844,0.94909220,0.16895420
856,12,0.37207031,0.25097900,0.10950618
856,13,0.51269531,0.55286579,0.75137426
856,14,0.65722656,0.85475258,0.77402131
856,15,0.02636719,0.15663937,0.08364309
856,16,0.44042969,0.45852617,0.58098431
856,17,0.39941406,0.76041296,0.56529241
856,18,0.58691406,0.06229975,0.86113778
856,19,0.98339844,0.36418654,0.55189514
856,20,0.87402344,0.66607334,0.71781842
856,21,0.09277344,0.96796013,0.38838505
856,22,0.72949219,0.26984692,0.28166410
856,23,0.87988281,0.57173371,0.84457115
856,24,0.64160156,0.87362051,0.57442760
856,25,0.26269531,0.17550730,0.00437064
856,26,0.85253906,0.47739409,0.01307362
856,27,0.28222656,0.77928088,0.52017940
856,28,0.00292969,0.08116768,0.47521834
856,29,0.87988281,0.38305447,0.21715355
856,30,0.98925781,0.68494126,0.08601363
856,31,0.76464844,0.98682805,0.74349862
856,32,0.99707031,0.28871485,0.42894500
856,33,0.72558594,0.59060164,0.04306743
856,34,0.02246094,0.89248843,0.10961180
856,35,0.38769531,0.19437522,0.83155469
856,36,0.49707031,0.49626201,0.95547980
856,37,0.95019531,0.79814881,0.83809222
856,38,0.87011719,0.10003560,0.52306795
856,39,0.84667969,0.40192239,0.83286601
856,40,0.40917969,0.70380918,0.91321799
856,41,0.43652344,0.00569598,0.15256853
856,42,0.60644531,0.30758277,0.02236623
856,43,0.18652344,0.60946956,0.63040651
856,44,0.36621094,0.91135635,0.63765329
856,45,0.52050781,0.21324315,0.01436736
856,46,0.74121094,0.51512994,0.30695450
856,47,0.16113281,0.81701673,0.84796259
856,48,0.42675781,0.11890352,0.43182900
856,49,0.83496094,0.42079032,0.72297519
856,50,0.37792969,0.72267711,0.87308739
857,1,0.25878906,0.94909220,0.53115373
857,2,0.66699219,0.25097900,0.98002110
857,3,0.82324219,0.55286579,0.73059143
857,4,0.27832031,0.85475258,0.24649196
857,5,0.08496094,0.15663937,0.09432409
857,6,0.39941406,0.45852617,0.94825329
857,7,0.86621094,0.76041296,0.52865583
857,8,0.79785156,0.06229975,0.68872695
857,9,0.44628906,0.36418654,0.29127649
857,10,0.07714844,0.66607334,0.95141391
857,11,0.45214844,0.96796013,0.97261946
857,12,0.87207031,0.26984692,0.56236699
857,13,0.01269531,0.57173371,0.85711795
857,14,0.15722656,0.87362051,0.96075628
857,15,0.52636719,0.17550730,0.73327569
857,16,0.94042969,0.47739409,0.89245546
857,17,0.89941406,0.77928088,0.93374764
857,18,0.08691406,0.08116768,0.12859174
857,19,0.48339844,0.38305447,0.34684331
857,20,0.37402344,0.68494126,0.31078992
857,21,0.59277344,0.98682805,0.90087990
857,22,0.22949219,0.28871485,0.24306320
857,23,0.37988281,0.59060164,0.32523823
857,24,0.14160156,0.89248843,0.57209932
857,25,0.76269531,0.19437522,0.73279671
857,26,0.35253906,0.49626201,0.80279943
857,27,0.78222656,0.79814881,0.73641691
857,28,0.50292969,0.10003560,0.75941145
857,29,0.37988281,0.40192239,0.01834987
857,30,0.48925781,0.70380918,0.72674913
857,31,0.26464844,0.00569598,0.36105970
857,32,0.49707031,0.30758277,0.37526488
857,33,0.22558594,0.60946956,0.01943267
857,34,0.52246094,0.91135635,0.13963688
857,35,0.88769531,0.21324315,0.99709202
857,36,0.99707031,0.51512994,0.21058355
857,37,0.45019531,0.81701673,0.12219676
857,38,0.37011719,0.11890352,0.74167746
857,39,0.34667969,0.42079032,0.54281090
857,40,0.90917969,0.72267711,0.14753434
857,41,0.93652344,0.02456390,0.79055624
857,42,0.10644531,0.32645069,0.22294671
857,43,0.68652344,0.62833749,0.20126361
857,44,0.86621094,0.93022428,0.42455266
857,45,0.02050781,0.23211107,0.48505267
857,46,0.24121094,0.53399786,0.07211243
857,47,0.66113281,0.83588466,0.60742876
857,48,0.92675781,0.13777145,0.21269207
857,49,0.33496094,0.43965824,0.16020476
857,50,0.87792969,0.74154503,0.14976813
858,1,0.38378906,0.96796013,0.77855545
858,2,0.04199219,0.26984692,0.95132179
858,3,0.69824219,0.57173371,0.29933646
858,4,0.40332031,0.87362051,0.19152589
858,5,0.20996094,0.17550730,0.21102307
858,6,0.02441406,0.47739409,0.86176971
858,7,0.49121094,0.77928088,0.55828875
858,8,0.42285156,0.08116768,0.11479819
858,9,0.82128906,0.38305447,0.41031362
858,10,0.95214844,0.68494126,0.86967313
858,11,0.82714844,0.98682805,0.92028595
858,12,0.99707031,0.28871485,0.59943378
858,13,0.63769531,0.59060164,0.88006270
858,14,0.28222656,0.89248843,0.84970592
858,15,0.65136719,0.19437522,0.48335066
858,16,0.81542969,0.49626201,0.86734869
858,17,0.77441406,0.79814881,0.35926378
858,18,0.21191406,0.10003560,0.59637353
858,19,0.85839844,0.40192239,0.32551798
858,20,0.74902344,0.70380918,0.91769416
858,21,0.46777344,0.00569598,0.26756362
858,22,0.35449219,0.30758277,0.58544829
858,23,0.75488281,0.60946956,0.54454785
858,24,0.01660156,0.91135635,0.71256507
858,25,0.88769531,0.21324315,0.80497860
858,26,0.97753906,0.51512994,0.41608048
858,27,0.40722656,0.81701673,0.31075661
858,28,0.37792969,0.11890352,0.91406770
858,29,0.50488281,0.42079032,0.19009409
858,30,0.11425781,0.72267711,0.82416254
858,31,0.88964844,0.02456390,0.47548381
858,32,0.62207031,0.32645069,0.16671311
858,33,0.10058594,0.62833749,0.06903442
858,34,0.14746094,0.93022428,0.57638785
858,35,0.01269531,0.23211107,0.70127900
858,36,0.12207031,0.53399786,0.89682733
858,37,0.07519531,0.83588466,0.51835827
858,38,0.49511719,0.13777145,0.79306449
858,39,0.97167969,0.43965824,0.49637480
858,40,0.78417969,0.74154503,0.96255278
858,41,0.81152344,0.04343183,0.30044538
858,42,0.98144531,0.34531862,0.23130168
858,43,0.31152344,0.64720541,0.90467344
858,44,0.99121094,0.94909220,0.36745964
858,45,0.64550781,0.25097900,0.09048629
858,46,0.86621094,0.55286579,0.50719189
858,47,0.78613281,0.85475258,0.86982401
858,48,0.05175781,0.15663937,0.23266917
858,49,0.20996094,0.45852617,0.37670521
858,50,0.75292969,0.76041296,0.39404526
859,1,0.88378906,0.98682805,0.88062351
859,2,0.54199219,0.28871485,0.53753920
859,3,0.19824219,0.59060164,0.72876146
859,4,0.90332031,0.89248843,0.19133920
859,5,0.70996094,0.19437522,0.10417073
859,6,0.52441406,0.49626201,0.25668782
859,7,0.99121094,0.79814881,0.83153629
859,8,0.92285156,0.10003560,0.12484250
859,9,0.32128906,0.40192239,0.68217684
859,10,0.45214844,0.70380918,0.71338141
859,11,0.32714844,0.00569598,0.03230191
859,12,0.49707031,0.30758277,0.36155193
859,13,0.13769531,0.60946956,0.13370269
859,14,0.78222656,0.91135635,0.22026615
859,15,0.15136719,0.21324315,0.63562806
859,16,0.31542969,0.51512994,0.50732414
859,17,0.27441406,0.81701673,0.66260051
859,18,0.71191406,0.11890352,0.06824931
859,19,0.35839844,0.42079032,0.74665143
859,20,0.24902344,0.72267711,0.92340660
859,21,0.96777344,0.02456390,0.72024540
859,22,0.85449219,0.32645069,0.29446752
859,23,0.25488281,0.62833749,0.65951995
859,24,0.51660156,0.93022428,0.88646434
859,25,0.38769531,0.23211107,0.76623890
859,26,0.47753906,0.53399786,0.49762007
859,27,0.90722656,0.83588466,0.57508570
859,28,0.87792969,0.13777145,0.85015050
859,29,0.00488281,0.43965824,0.26079139
859,30,0.61425781,0.74154503,0.24706444
859,31,0.38964844,0.04343183,0.91237661
859,32,0.12207031,0.34531862,0.17527060
859,33,0.60058594,0.64720541,0.01821403
859,34,0.64746094,0.94909220,0.84941181
859,35,0.51269531,0.25097900,0.36656172
859,36,0.62207031,0.55286579,0.21292388
859,37,0.57519531,0.85475258,0.72887029
859,38,0.99511719,0.15663937,0.74619535
859,39,0.47167969,0.45852617,0.42715604
859,40,0.28417969,0.76041296,0.34458380
859,41,0.31152344,0.06229975,0.02483441
859,42,0.48144531,0.36418654,0.74819373
859,43,0.81152344,0.66607334,0.06598090
859,44,0.49121094,0.96796013,0.90764626
859,45,0.14550781,0.26984692,0.64863737
859,46,0.36621094,0.57173371,0.98163843
859,47,0.28613281,0.87362051,0.96486460
859,48,0.55175781,0.17550730,0.35980948
859,49,0.70996094,0.47739409,0.55186363
859,50,0.25292969,0.77928088,0.36752584
860,1,0.63378906,0.00605198,0.50675781
860,2,0.29199219,0.32680669,0.98138774
860,3,0.94824219,0.64756141,0.31832521
860,4,0.15332031,0.96831613,0.86152813
860,5,0.95996094,0.28907084,0.25669068
860,6,0.77441406,0.60982556,0.04509198
860,7,0.24121094,0.93058028,0.02098498
860,8,0.67285156,0.25133499,0.57344999
860,9,0.07128906,0.57208971,0.27295487
860,10,0.20214844,0.89284443,0.18124477
860,11,0.07714844,0.21359915,0.44911044
860,12,0.24707031,0.53435386,0.99401254
860,13,0.88769531,0.85510858,0.19794978
860,14,0.03222656,0.17586330,0.13892302
860,15,0.40136719,0.49661801,0.08734799
860,16,0.56542969,0.81737273,0.55934761
860,17,0.02441406,0.13812745,0.71772787
860,18,0.46191406,0.45888216,0.66519837
860,19,0.10839844,0.77963688,0.89462026
860,20,0.99902344,0.10039160,0.93706465
860,21,0.21777344,0.42114632,0.93677206
860,22,0.60449219,0.74190103,0.84725831
860,23,0.50488281,0.06265575,0.61799873
860,24,0.26660156,0.38341047,0.24575478
860,25,0.63769531,0.70416518,0.05277458
860,26,0.22753906,0.02491990,0.57262395
860,27,0.15722656,0.34567462,0.74086262
860,28,0.62792969,0.66642933,0.95357396
860,29,0.75488281,0.98718405,0.11009530
860,30,0.86425781,0.30793877,0.73571685
860,31,0.63964844,0.62869349,0.66974812
860,32,0.87207031,0.94944820,0.68833635
860,33,0.35058594,0.27020292,0.77936584
860,34,0.89746094,0.59095764,0.75490107
860,35,0.76269531,0.91171235,0.72586471
860,36,0.87207031,0.23246707,0.32250619
860,37,0.32519531,0.55322179,0.95188380
860,38,0.24511719,0.87397650,0.72925227
860,39,0.72167969,0.19473122,0.73814629
860,40,0.53417969,0.51548594,0.23285475
860,41,0.56152344,0.83624066,0.69320978
860,42,0.23144531,0.15699537,0.42810277
860,43,0.06152344,0.47775009,0.26174317
860,44,0.74121094,0.79850481,0.88992881
860,45,0.39550781,0.11925952,0.92476869
860,46,0.61621094,0.44001424,0.01897115
860,47,0.53613281,0.76076896,0.17954387
860,48,0.30175781,0.08152367,0.41431864
860,49,0.95996094,0.40227839,0.90489661
860,50,0.00292969,0.72303311,0.26682177
861,1,0.13378906,0.02491990,0.31266255
861,2,0.79199219,0.34567462,0.19858962
861,3,0.44824219,0.66642933,0.13016359
861,4,0.65332031,0.98718405,0.83857542
861,5,0.45996094,0.30793877,0.82668303
861,6,0.27441406,0.62869349,0.69649858
861,7,0.74121094,0.94944820,0.00249546
861,8,0.17285156,0.27020292,0.11263271
861,9,0.57128906,0.59095764,0.83208832
861,10,0.70214844,0.91171235,0.49446333
861,11,0.57714844,0.23246707,0.26231184
861,12,0.74707031,0.55322179,0.46690577
861,13,0.38769531,0.87397650,0.88472128
861,14,0.53222656,0.19473122,0.14252779
861,15,0.90136719,0.51548594,0.69147918
861,16,0.06542969,0.83624066,0.79976270
861,17,0.52441406,0.15699537,0.66618333
861,18,0.96191406,0.47775009,0.36667397
861,19,0.60839844,0.79850481,0.36531956
861,20,0.49902344,0.11925952,0.76193778
861,21,0.71777344,0.44001424,0.05940298
861,22,0.10449219,0.76076896,0.19206261
861,23,0.00488281,0.08152367,0.83007310
861,24,0.76660156,0.40227839,0.31507346
861,25,0.13769531,0.72303311,0.17090380
861,26,0.72753906,0.04378782,0.09517095
861,27,0.65722656,0.36454254,0.37225865
861,28,0.12792969,0.68529726,0.14347927
861,29,0.25488281,0.00605198,0.60035468
861,30,0.36425781,0.32680669,0.88318349
861,31,0.13964844,0.64756141,0.48225374
861,32,0.37207031,0.96831613,0.10911265
861,33,0.85058594,0.28907084,0.19866064
861,34,0.39746094,0.60982556,0.09573121
861,35,0.26269531,0.93058028,0.14061636
861,36,0.37207031,0.25133499,0.94037732
861,37,0.82519531,0.57208971,0.12324627
861,38,0.74511719,0.89284443,0.64590345
861,39,0.22167969,0.21359915,0.86300789
861,40,0.03417969,0.53435386,0.10091599
861,41,0.06152344,0.85510858,0.03155955
861,42,0.73144531,0.17586330,0.97171674
861,43,0.56152344,0.49661801,0.97701426
861,44,0.24121094,0.81737273,0.14710001
861,45,0.89550781,0.13812745,0.19852869
861,46,0.11621094,0.45888216,0.76634573
861,47,0.03613281,0.77963688,0.11032230
861,48,0.80175781,0.10039160,0.03485136
861,49,0.45996094,0.42114632,0.57697165
861,50,0.50292969,0.74190103,0.62454180
862,1,0.19628906,0.04378782,0.07998596
862,2,0.22949219,0.36454254,0.54670387
862,3,0.88574219,0.68529726,0.60245326
862,4,0.96582031,0.00605198,0.20800381
862,5,0.77246094,0.32680669,0.85062664
862,6,0.46191406,0.64756141,0.64314614
862,7,0.42871094,0.96831613,0.04789802
862,8,0.48535156,0.28907084,0.61705299
862,9,0.75878906,0.60982556,0.79986860
862,10,0.01464844,0.93058028,0.79835171
862,11,0.51464844,0.25133499,0.39447744
862,12,0.55957031,0.57208971,0.87587406
862,13,0.20019531,0.89284443,0.15949063
862,14,0.09472656,0.21359915,0.51010494
862,15,0.08886719,0.53435386,0.17609648
862,16,0.75292969,0.85510858,0.49029519
862,17,0.46191406,0.17586330,0.91876455
862,18,0.02441406,0.49661801,0.62159578
862,19,0.79589844,0.81737273,0.11060575
862,20,0.81152344,0.13812745,0.72920758
862,21,0.40527344,0.45888216,0.86678279
862,22,0.79199219,0.77963688,0.35617117
862,23,0.56738281,0.10039160,0.54424462
862,24,0.07910156,0.42114632,0.50464188
862,25,0.45019531,0.74190103,0.03905618
862,26,0.04003906,0.06265575,0.58510419
862,27,0.59472656,0.38341047,0.46447614
862,28,0.94042969,0.70416518,0.98837808
862,29,0.06738281,0.02491990,0.81744951
862,30,0.80175781,0.34567462,0.58771219
862,31,0.95214844,0.66642933,0.72620279
862,32,0.43457031,0.98718405,0.22418655
862,33,0.91308594,0.30793877,0.48878241
862,34,0.20996094,0.62869349,0.58798986
862,35,0.20019531,0.94944820,0.86004988
862,36,0.80957031,0.27020292,0.81949958
862,37,0.51269531,0.59095764,0.12036476
862,38,0.30761719,0.91171235,0.85740368
862,39,0.78417969,0.23246707,0.90994105
862,40,0.72167969,0.55322179,0.80025045
862,41,0.74902344,0.87397650,0.84644120
862,42,0.29394531,0.19473122,0.88820941
862,43,0.74902344,0.51548594,0.70827682
862,44,0.17871094,0.83624066,0.33476634
862,45,0.45800781,0.15699537,0.81788774
862,46,0.67871094,0.47775009,0.50757062
862,47,0.22363281,0.79850481,0.54381551
862,48,0.48925781,0.11925952,0.77959109
862,49,0.39746094,0.44001424,0.67516243
862,50,0.69042969,0.76076896,0.26444995
863,1,0.69628906,0.06265575,0.56059807
863,2,0.72949219,0.38341047,0.37158144
863,3,0.38574219,0.70416518,0.35542853
863,4,0.46582031,0.02491990,0.83115565
863,5,0.27246094,0.34567462,0.56886080
863,6,0.96191406,0.66642933,0.77008565
863,7,0.92871094,0.98718405,0.25746533
863,8,0.98535156,0.30793877,0.97119957
863,9,0.25878906,0.62869349,0.44027917
863,10,0.51464844,0.94944820,0.99597406
863,11,0.01464844,0.27020292,0.28077541
863,12,0.05957031,0.59095764,0.24074455
863,13,0.70019531,0.91171235,0.12288778
863,14,0.59472656,0.23246707,0.90044998
863,15,0.58886719,0.55322179,0.32186186
863,16,0.25292969,0.87397650,0.09451550
863,17,0.96191406,0.19473122,0.85198722
863,18,0.52441406,0.51548594,0.70980021
863,19,0.29589844,0.83624066,0.38108077
863,20,0.31152344,0.15699537,0.22009939
863,21,0.90527344,0.47775009,0.74800365
863,22,0.29199219,0.79850481,0.30031116
863,23,0.06738281,0.11925952,0.17519785
863,24,0.57910156,0.44001424,0.94632118
863,25,0.95019531,0.76076896,0.42441916
863,26,0.54003906,0.08152367,0.26315124
863,27,0.09472656,0.40227839,0.11485607
863,28,0.44042969,0.72303311,0.67317787
863,29,0.56738281,0.04378782,0.13862106
863,30,0.30175781,0.36454254,0.17812851
863,31,0.45214844,0.68529726,0.61743639
863,32,0.93457031,0.00605198,0.09338997
863,33,0.41308594,0.32680669,0.60748182
863,34,0.70996094,0.64756141,0.33931703
863,35,0.70019531,0.96831613,0.21337190
863,36,0.30957031,0.28907084,0.62419610
863,37,0.01269531,0.60982556,0.47442320
863,38,0.80761719,0.93058028,0.24794514
863,39,0.28417969,0.25133499,0.86330617
863,40,0.22167969,0.57208971,0.30016880
863,41,0.24902344,0.89284443,0.17420151
863,42,0.79394531,0.21359915,0.70872982
863,43,0.24902344,0.53435386,0.01921054
863,44,0.67871094,0.85510858,0.10279602
863,45,0.95800781,0.17586330,0.65199514
863,46,0.17871094,0.49661801,0.44690510
863,47,0.72363281,0.81737273,0.05349820
863,48,0.98925781,0.13812745,0.94173453
863,49,0.89746094,0.45888216,0.97994024
863,50,0.19042969,0.77963688,0.39697166
864,1,0.94628906,0.08152367,0.60962028
864,2,0.47949219,0.40227839,0.43420103
864,3,0.63574219,0.72303311,0.47039635
864,4,0.71582031,0.04378782,0.73820430
864,5,0.02246094,0.36454254,0.42999254
864,6,0.71191406,0.68529726,0.77901152
864,7,0.17871094,0.00605198,0.57307066
864,8,0.73535156,0.32680669,0.76960639
864,9,0.00878906,0.64756141,0.09062443
864,10,0.76464844,0.96831613,0.99786702
864,11,0.26464844,0.28907084,0.93001906
864,12,0.30957031,0.60982556,0.07145109
864,13,0.45019531,0.93058028,0.62564206
864,14,0.34472656,0.25133499,0.98225329
864,15,0.83886719,0.57208971,0.18397850
864,16,0.50292969,0.89284443,0.95018961
864,17,0.71191406,0.21359915,0.56258105
864,18,0.27441406,0.53435386,0.85213890
864,19,0.04589844,0.85510858,0.13325651
864,20,0.56152344,0.17586330,0.45412558
864,21,0.15527344,0.49661801,0.01755271
864,22,0.04199219,0.81737273,0.87090237
864,23,0.81738281,0.13812745,0.63051699
864,24,0.32910156,0.45888216,0.22083241
864,25,0.20019531,0.77963688,0.64848334
864,26,0.79003906,0.10039160,0.79165583
864,27,0.84472656,0.42114632,0.58369658
864,28,0.19042969,0.74190103,0.18523830
864,29,0.31738281,0.06265575,0.18348320
864,30,0.05175781,0.38341047,0.81536200
864,31,0.70214844,0.70416518,0.60342986
864,32,0.18457031,0.02491990,0.61452914
864,33,0.66308594,0.34567462,0.05651094
864,34,0.95996094,0.66642933,0.09803128
864,35,0.95019531,0.98718405,0.60923835
864,36,0.05957031,0.30793877,0.89531956
864,37,0.76269531,0.62869349,0.55401702
864,38,0.05761719,0.94944820,0.57795719
864,39,0.53417969,0.27020292,0.65525483
864,40,0.97167969,0.59095764,0.65624827
864,41,0.99902344,0.91171235,0.89547561
864,42,0.54394531,0.23246707,0.28351003
864,43,0.99902344,0.55322179,0.85035810
864,44,0.42871094,0.87397650,0.87163550
864,45,0.70800781,0.19473122,0.98065419
864,46,0.92871094,0.51548594,0.54520073
864,47,0.47363281,0.83624066,0.97624103
864,48,0.23925781,0.15699537,0.42112028
864,49,0.64746094,0.47775009,0.77231969
864,50,0.44042969,0.79850481,0.53428174
865,1,0.44628906,0.10039160,0.95641962
865,2,0.97949219,0.42114632,0.70331308
865,3,0.13574219,0.74190103,0.86728388
865,4,0.21582031,0.06265575,0.69504787
865,5,0.52246094,0.38341047,0.72758245
865,6,0.21191406,0.70416518,0.35757711
865,7,0.67871094,0.02491990,0.07538426
865,8,0.23535156,0.34567462,0.38525828
865,9,0.50878906,0.66642933,0.04904989
865,10,0.26464844,0.98718405,0.56223819
865,11,0.76464844,0.30793877,0.83759957
865,12,0.80957031,0.62869349,0.92440712
865,13,0.95019531,0.94944820,0.48965586
865,14,0.84472656,0.27020292,0.74543026
865,15,0.33886719,0.59095764,0.81460668
865,16,0.00292969,0.91171235,0.39041499
865,17,0.21191406,0.23246707,0.31291827
865,18,0.77441406,0.55322179,0.33703263
865,19,0.54589844,0.87397650,0.39764986
865,20,0.06152344,0.19473122,0.52363667
865,21,0.65527344,0.51548594,0.70018672
865,22,0.54199219,0.83624066,0.86999137
865,23,0.31738281,0.15699537,0.91532674
865,24,0.82910156,0.47775009,0.00867925
865,25,0.70019531,0.79850481,0.08776148
865,26,0.29003906,0.11925952,0.71048606
865,27,0.34472656,0.44001424,0.86147815
865,28,0.69042969,0.76076896,0.29451225
865,29,0.81738281,0.08152367,0.79301273
865,30,0.55175781,0.40227839,0.20839748
865,31,0.20214844,0.72303311,0.31553928
865,32,0.68457031,0.04378782,0.01213799
865,33,0.16308594,0.36454254,0.35521661
865,34,0.45996094,0.68529726,0.89659062
865,35,0.45019531,0.00605198,0.04646147
865,36,0.55957031,0.32680669,0.91224847
865,37,0.26269531,0.64756141,0.01574062
865,38,0.55761719,0.96831613,0.06141744
865,39,0.03417969,0.28907084,0.47700612
865,40,0.47167969,0.60982556,0.52181532
865,41,0.49902344,0.93058028,0.09553965
865,42,0.04394531,0.25133499,0.15257446
865,43,0.49902344,0.57208971,0.19400181
865,44,0.92871094,0.89284443,0.75868755
865,45,0.20800781,0.21359915,0.84676720
865,46,0.42871094,0.53435386,0.66539147
865,47,0.97363281,0.85510858,0.57102839
865,48,0.73925781,0.17586330,0.29713081
865,49,0.14746094,0.49661801,0.63363244
865,50,0.94042969,0.81737273,0.11696028
866,1,0.32128906,0.11925952,0.18747933
866,2,0.35449219,0.44001424,0.83122066
866,3,0.26074219,0.76076896,0.82866181
